"";"nom";"prenom";"age";"minutes";"Competition";"year";"saison";"lien"
"1253";"Thomas";"Teddy";20;1173;"Top 14";1993;"13/14";"http://www.itsrugby.fr/joueur_26166.html"
"1254";"Thomas";"Teddy";19;297;"Top 14";1993;"12/13";"http://www.itsrugby.fr/joueur_26166.html"
"1255";"Vartan";"Khatchik";25;739;"Top 14";1993;"17/18";"http://www.itsrugby.fr/joueur_26224.html"
"1256";"Vartan";"Khatchik";24;237;"Top 14";1993;"16/17";"http://www.itsrugby.fr/joueur_26224.html"
"1257";"Vartan";"Khatchik";23;279;"Top 14";1993;"15/16";"http://www.itsrugby.fr/joueur_26224.html"
"1258";"Fickou";"Gael";25;691;"Top 14";1994;"18/19";"http://www.itsrugby.fr/joueur_26226.html"
"1259";"Fickou";"Gael";24;1296;"Top 14";1994;"17/18";"http://www.itsrugby.fr/joueur_26226.html"
"1260";"Fickou";"Gael";23;1105;"Top 14";1994;"16/17";"http://www.itsrugby.fr/joueur_26226.html"
"1261";"Fickou";"Gael";22;1132;"Top 14";1994;"15/16";"http://www.itsrugby.fr/joueur_26226.html"
"1262";"Fickou";"Gael";21;1178;"Top 14";1994;"14/15";"http://www.itsrugby.fr/joueur_26226.html"
"1263";"Fickou";"Gael";20;1408;"Top 14";1994;"13/14";"http://www.itsrugby.fr/joueur_26226.html"
"1264";"Fickou";"Gael";19;1324;"Top 14";1994;"12/13";"http://www.itsrugby.fr/joueur_26226.html"
"1265";"Martin";"Vincent";25;382;"Top 14";1992;"17/18";"http://www.itsrugby.fr/joueur_26227.html"
"1266";"Martin";"Vincent";24;587;"Top 14";1992;"16/17";"http://www.itsrugby.fr/joueur_26227.html"
"1267";"Martin";"Vincent";23;561;"Top 14";1992;"15/16";"http://www.itsrugby.fr/joueur_26227.html"
"1268";"Martin";"Vincent";22;436;"Top 14";1992;"14/15";"http://www.itsrugby.fr/joueur_26227.html"
"1269";"Martin";"Vincent";21;225;"Top 14";1992;"13/14";"http://www.itsrugby.fr/joueur_26227.html"
"1270";"Martin";"Vincent";20;1274;"Top 14";1992;"12/13";"http://www.itsrugby.fr/joueur_26227.html"
"1271";"Crumpton";"Max";25;464;"Premiership";1993;"18/19";"http://www.itsrugby.fr/joueur_26228.html"
"1272";"Crumpton";"Max";23;237;"Premiership";1993;"16/17";"http://www.itsrugby.fr/joueur_26228.html"
"1273";"Harris";"Nathan";25;492;"Super Rugby";1992;"16/17";"http://www.itsrugby.fr/joueur_26300.html"
"1274";"Harris";"Nathan";24;496;"Super Rugby";1992;"15/16";"http://www.itsrugby.fr/joueur_26300.html"
"1275";"Harris";"Nathan";22;413;"Super Rugby";1992;"13/14";"http://www.itsrugby.fr/joueur_26300.html"
"1276";"Marshall";"Rhys";23;301;"Super Rugby";1992;"15/16";"http://www.itsrugby.fr/joueur_26301.html"
"1277";"Marshall";"Rhys";22;104;"Super Rugby";1992;"14/15";"http://www.itsrugby.fr/joueur_26301.html"
"1278";"Marshall";"Rhys";21;425;"Super Rugby";1992;"13/14";"http://www.itsrugby.fr/joueur_26301.html"
"1279";"Marshall";"Rhys";20;162;"Super Rugby";1992;"12/13";"http://www.itsrugby.fr/joueur_26301.html"
"1280";"Tupou";"Jimmy";25;429;"Super Rugby";1992;"17/18";"http://www.itsrugby.fr/joueur_26308.html"
"1281";"Tupou";"Jimmy";24;495;"Super Rugby";1992;"16/17";"http://www.itsrugby.fr/joueur_26308.html"
"1282";"Tupou";"Jimmy";23;434;"Super Rugby";1992;"15/16";"http://www.itsrugby.fr/joueur_26308.html"
"1283";"Tupou";"Jimmy";22;294;"Super Rugby";1992;"14/15";"http://www.itsrugby.fr/joueur_26308.html"
"1284";"Tupou";"Jimmy";21;239;"Super Rugby";1992;"13/14";"http://www.itsrugby.fr/joueur_26308.html"
"1285";"Tupou";"Jimmy";20;53;"Super Rugby";1992;"12/13";"http://www.itsrugby.fr/joueur_26308.html"
"1286";"Hall";"Bryn";25;764;"Super Rugby";1992;"16/17";"http://www.itsrugby.fr/joueur_26309.html"
"1287";"Hall";"Bryn";24;802;"Super Rugby";1992;"15/16";"http://www.itsrugby.fr/joueur_26309.html"
"1288";"Hall";"Bryn";22;835;"Super Rugby";1992;"13/14";"http://www.itsrugby.fr/joueur_26309.html"
"1289";"Hall";"Bryn";21;17;"Super Rugby";1992;"12/13";"http://www.itsrugby.fr/joueur_26309.html"
"1290";"West";"Ihaia";25;372;"Super Rugby";1992;"16/17";"http://www.itsrugby.fr/joueur_26311.html"
"1291";"West";"Ihaia";24;1122;"Super Rugby";1992;"15/16";"http://www.itsrugby.fr/joueur_26311.html"
"1292";"West";"Ihaia";23;840;"Super Rugby";1992;"14/15";"http://www.itsrugby.fr/joueur_26311.html"
"1293";"West";"Ihaia";22;385;"Super Rugby";1992;"13/14";"http://www.itsrugby.fr/joueur_26311.html"
"1294";"Proctor";"Matt";25;716;"Super Rugby";1992;"17/18";"http://www.itsrugby.fr/joueur_26316.html"
"1295";"Proctor";"Matt";24;452;"Super Rugby";1992;"16/17";"http://www.itsrugby.fr/joueur_26316.html"
"1296";"Proctor";"Matt";23;899;"Super Rugby";1992;"15/16";"http://www.itsrugby.fr/joueur_26316.html"
"1297";"Proctor";"Matt";22;416;"Super Rugby";1992;"14/15";"http://www.itsrugby.fr/joueur_26316.html"
"1298";"Proctor";"Matt";21;363;"Super Rugby";1992;"13/14";"http://www.itsrugby.fr/joueur_26316.html"
"1299";"Proctor";"Matt";20;263;"Super Rugby";1992;"12/13";"http://www.itsrugby.fr/joueur_26316.html"
"1300";"Emery";"Jason";22;289;"Super Rugby";1993;"15/16";"http://www.itsrugby.fr/joueur_26318.html"
"1301";"Emery";"Jason";21;411;"Super Rugby";1993;"14/15";"http://www.itsrugby.fr/joueur_26318.html"
"1302";"Emery";"Jason";20;195;"Super Rugby";1993;"13/14";"http://www.itsrugby.fr/joueur_26318.html"
"1303";"Emery";"Jason";19;562;"Super Rugby";1993;"12/13";"http://www.itsrugby.fr/joueur_26318.html"
"1304";"Hodgman";"Alex";25;81;"Super Rugby";1993;"18/19";"http://www.itsrugby.fr/joueur_26322.html"
"1305";"Hodgman";"Alex";24;295;"Super Rugby";1993;"17/18";"http://www.itsrugby.fr/joueur_26322.html"
"1306";"Hodgman";"Alex";23;115;"Super Rugby";1993;"16/17";"http://www.itsrugby.fr/joueur_26322.html"
"1307";"Hodgman";"Alex";22;121;"Super Rugby";1993;"15/16";"http://www.itsrugby.fr/joueur_26322.html"
"1308";"Hodgman";"Alex";21;155;"Super Rugby";1993;"14/15";"http://www.itsrugby.fr/joueur_26322.html"
"1309";"Ruffenach";"Romain";24;442;"Top 14";1994;"18/19";"http://www.itsrugby.fr/joueur_26712.html"
"1310";"Ruffenach";"Romain";23;773;"Top 14";1994;"17/18";"http://www.itsrugby.fr/joueur_26712.html"
"1311";"Ruffenach";"Romain";22;307;"Top 14";1994;"16/17";"http://www.itsrugby.fr/joueur_26712.html"
"1312";"Ruffenach";"Romain";19;229;"Top 14";1994;"13/14";"http://www.itsrugby.fr/joueur_26712.html"
"1313";"Ruffenach";"Romain";18;51;"Top 14";1994;"12/13";"http://www.itsrugby.fr/joueur_26712.html"
"1314";"Fajardo";"Brandon";24;70;"Top 14";1994;"17/18";"http://www.itsrugby.fr/joueur_26738.html"
"1315";"Fajardo";"Brandon";23;416;"Top 14";1994;"16/17";"http://www.itsrugby.fr/joueur_26738.html"
"1316";"Fajardo";"Brandon";22;610;"Top 14";1994;"15/16";"http://www.itsrugby.fr/joueur_26738.html"
"1317";"Bastien";"Leo";20;245;"Top 14";1993;"12/13";"http://www.itsrugby.fr/joueur_26879.html"
"1318";"Braley";"Callum";25;529;"Premiership";1994;"18/19";"http://www.itsrugby.fr/joueur_26960.html"
"1319";"Braley";"Callum";24;342;"Premiership";1994;"17/18";"http://www.itsrugby.fr/joueur_26960.html"
"1320";"Braley";"Callum";23;131;"Premiership";1994;"16/17";"http://www.itsrugby.fr/joueur_26960.html"
"1321";"Braley";"Callum";22;322;"Premiership";1994;"15/16";"http://www.itsrugby.fr/joueur_26960.html"
"1322";"Braley";"Callum";21;312;"Premiership";1994;"14/15";"http://www.itsrugby.fr/joueur_26960.html"
"1323";"Camara";"Yacouba";25;308;"Top 14";1994;"18/19";"http://www.itsrugby.fr/joueur_26971.html"
"1324";"Camara";"Yacouba";24;417;"Top 14";1994;"17/18";"http://www.itsrugby.fr/joueur_26971.html"
"1325";"Camara";"Yacouba";23;567;"Top 14";1994;"16/17";"http://www.itsrugby.fr/joueur_26971.html"
"1326";"Camara";"Yacouba";22;1099;"Top 14";1994;"15/16";"http://www.itsrugby.fr/joueur_26971.html"
"1327";"Camara";"Yacouba";21;454;"Top 14";1994;"14/15";"http://www.itsrugby.fr/joueur_26971.html"
"1328";"Camara";"Yacouba";20;1038;"Top 14";1994;"13/14";"http://www.itsrugby.fr/joueur_26971.html"
"1329";"Hickey";"Simon";21;80;"Super Rugby";1994;"14/15";"http://www.itsrugby.fr/joueur_26981.html"
"1330";"Hickey";"Simon";20;686;"Super Rugby";1994;"13/14";"http://www.itsrugby.fr/joueur_26981.html"
"1331";"Edwards";"Joe";22;131;"Super Rugby";1993;"15/16";"http://www.itsrugby.fr/joueur_26984.html"
"1332";"Edwards";"Joe";21;159;"Super Rugby";1993;"14/15";"http://www.itsrugby.fr/joueur_26984.html"
"1333";"Devoto";"Ollie";25;726;"Premiership";1993;"18/19";"http://www.itsrugby.fr/joueur_27036.html"
"1334";"Devoto";"Ollie";24;209;"Premiership";1993;"17/18";"http://www.itsrugby.fr/joueur_27036.html"
"1335";"Devoto";"Ollie";23;1479;"Premiership";1993;"16/17";"http://www.itsrugby.fr/joueur_27036.html"
"1336";"Devoto";"Ollie";22;1141;"Premiership";1993;"15/16";"http://www.itsrugby.fr/joueur_27036.html"
"1337";"Devoto";"Ollie";21;1070;"Premiership";1993;"14/15";"http://www.itsrugby.fr/joueur_27036.html"
"1338";"Devoto";"Ollie";20;858;"Premiership";1993;"13/14";"http://www.itsrugby.fr/joueur_27036.html"
"1339";"Devoto";"Ollie";19;373;"Premiership";1993;"12/13";"http://www.itsrugby.fr/joueur_27036.html"
"1340";"Howard";"Ben";24;41;"Premiership";1993;"16/17";"http://www.itsrugby.fr/joueur_27037.html"
"1341";"Howard";"Ben";23;129;"Premiership";1993;"15/16";"http://www.itsrugby.fr/joueur_27037.html"
"1342";"Howard";"Ben";20;173;"Premiership";1993;"12/13";"http://www.itsrugby.fr/joueur_27037.html"
"1343";"Collins";"Michael";25;845;"Super Rugby";1993;"17/18";"http://www.itsrugby.fr/joueur_27064.html"
"1344";"Collins";"Michael";24;939;"Super Rugby";1993;"16/17";"http://www.itsrugby.fr/joueur_27064.html"
"1345";"Tauleigne";"Marco";24;521;"Top 14";1993;"17/18";"http://www.itsrugby.fr/joueur_27144.html"
"1346";"Tauleigne";"Marco";23;1039;"Top 14";1993;"16/17";"http://www.itsrugby.fr/joueur_27144.html"
"1347";"Tauleigne";"Marco";22;514;"Top 14";1993;"15/16";"http://www.itsrugby.fr/joueur_27144.html"
"1348";"Tauleigne";"Marco";21;170;"Top 14";1993;"14/15";"http://www.itsrugby.fr/joueur_27144.html"
"1349";"Smallbone";"Tom";22;742;"Premiership";1993;"15/16";"http://www.itsrugby.fr/joueur_27439.html"
"1350";"Smallbone";"Tom";21;21;"Premiership";1993;"14/15";"http://www.itsrugby.fr/joueur_27439.html"
"1351";"Smallbone";"Tom";20;29;"Premiership";1993;"13/14";"http://www.itsrugby.fr/joueur_27439.html"
"1352";"Serin";"Baptiste";25;817;"Top 14";1994;"18/19";"http://www.itsrugby.fr/joueur_27441.html"
"1353";"Serin";"Baptiste";24;957;"Top 14";1994;"17/18";"http://www.itsrugby.fr/joueur_27441.html"
"1354";"Serin";"Baptiste";23;939;"Top 14";1994;"16/17";"http://www.itsrugby.fr/joueur_27441.html"
"1355";"Serin";"Baptiste";22;1207;"Top 14";1994;"15/16";"http://www.itsrugby.fr/joueur_27441.html"
"1356";"Serin";"Baptiste";21;570;"Top 14";1994;"14/15";"http://www.itsrugby.fr/joueur_27441.html"
"1357";"Serin";"Baptiste";20;39;"Top 14";1994;"13/14";"http://www.itsrugby.fr/joueur_27441.html"
"1358";"Serin";"Baptiste";19;29;"Top 14";1994;"12/13";"http://www.itsrugby.fr/joueur_27441.html"
"1359";"Mignot";"Xavier";25;483;"Top 14";1994;"18/19";"http://www.itsrugby.fr/joueur_27511.html"
"1360";"Mignot";"Xavier";24;411;"Top 14";1994;"17/18";"http://www.itsrugby.fr/joueur_27511.html"
"1361";"Mignot";"Xavier";23;455;"Top 14";1994;"16/17";"http://www.itsrugby.fr/joueur_27511.html"
"1362";"Mignot";"Xavier";22;1155;"Top 14";1994;"15/16";"http://www.itsrugby.fr/joueur_27511.html"
"1363";"Mignot";"Xavier";21;628;"Top 14";1994;"14/15";"http://www.itsrugby.fr/joueur_27511.html"
"1364";"Lespinasse";"Jean-Blaise";24;98;"Top 14";1993;"16/17";"http://www.itsrugby.fr/joueur_27572.html"
"1365";"Lespinasse";"Jean-Blaise";22;12;"Top 14";1993;"14/15";"http://www.itsrugby.fr/joueur_27572.html"
"1366";"Lespinasse";"Jean-Blaise";21;50;"Top 14";1993;"13/14";"http://www.itsrugby.fr/joueur_27572.html"
"1367";"Baille";"Cyril";25;163;"Top 14";1993;"18/19";"http://www.itsrugby.fr/joueur_27581.html"
"1368";"Baille";"Cyril";24;662;"Top 14";1993;"17/18";"http://www.itsrugby.fr/joueur_27581.html"
"1369";"Baille";"Cyril";23;545;"Top 14";1993;"16/17";"http://www.itsrugby.fr/joueur_27581.html"
"1370";"Baille";"Cyril";22;515;"Top 14";1993;"15/16";"http://www.itsrugby.fr/joueur_27581.html"
"1371";"Baille";"Cyril";21;354;"Top 14";1993;"14/15";"http://www.itsrugby.fr/joueur_27581.html"
"1372";"Baille";"Cyril";20;535;"Top 14";1993;"13/14";"http://www.itsrugby.fr/joueur_27581.html"
"1373";"Baille";"Cyril";19;14;"Top 14";1993;"12/13";"http://www.itsrugby.fr/joueur_27581.html"
"1374";"Purdy";"Henry";25;20;"Premiership";1994;"18/19";"http://www.itsrugby.fr/joueur_27624.html"
"1375";"Purdy";"Henry";24;572;"Premiership";1994;"17/18";"http://www.itsrugby.fr/joueur_27624.html"
"1376";"Purdy";"Henry";23;696;"Premiership";1994;"16/17";"http://www.itsrugby.fr/joueur_27624.html"
"1377";"Purdy";"Henry";22;411;"Premiership";1994;"15/16";"http://www.itsrugby.fr/joueur_27624.html"
"1378";"Purdy";"Henry";21;1036;"Premiership";1994;"14/15";"http://www.itsrugby.fr/joueur_27624.html"
"1379";"Burns";"Billy";24;1315;"Premiership";1994;"17/18";"http://www.itsrugby.fr/joueur_27627.html"
"1380";"Burns";"Billy";23;1263;"Premiership";1994;"16/17";"http://www.itsrugby.fr/joueur_27627.html"
"1381";"Burns";"Billy";22;464;"Premiership";1994;"15/16";"http://www.itsrugby.fr/joueur_27627.html"
"1382";"Burns";"Billy";21;521;"Premiership";1994;"14/15";"http://www.itsrugby.fr/joueur_27627.html"
"1383";"Burns";"Billy";20;80;"Premiership";1994;"13/14";"http://www.itsrugby.fr/joueur_27627.html"
"1384";"Tompkins";"Nick";24;835;"Premiership";1995;"18/19";"http://www.itsrugby.fr/joueur_27631.html"
"1385";"Tompkins";"Nick";23;224;"Premiership";1995;"17/18";"http://www.itsrugby.fr/joueur_27631.html"
"1386";"Tompkins";"Nick";22;611;"Premiership";1995;"16/17";"http://www.itsrugby.fr/joueur_27631.html"
"1387";"Tompkins";"Nick";21;685;"Premiership";1995;"15/16";"http://www.itsrugby.fr/joueur_27631.html"
"1388";"Tompkins";"Nick";20;361;"Premiership";1995;"14/15";"http://www.itsrugby.fr/joueur_27631.html"
"1389";"Sloan";"Harry";22;955;"Premiership";1994;"15/16";"http://www.itsrugby.fr/joueur_27633.html"
"1390";"Sloan";"Harry";21;655;"Premiership";1994;"14/15";"http://www.itsrugby.fr/joueur_27633.html"
"1391";"Sloan";"Harry";20;80;"Premiership";1994;"13/14";"http://www.itsrugby.fr/joueur_27633.html"
"1392";"Conlon";"Joel";24;35;"Premiership";1994;"17/18";"http://www.itsrugby.fr/joueur_27640.html"
"1393";"Conlon";"Joel";23;290;"Premiership";1994;"16/17";"http://www.itsrugby.fr/joueur_27640.html"
"1394";"Townsend";"Stuart";23;214;"Premiership";1995;"18/19";"http://www.itsrugby.fr/joueur_27646.html"
"1395";"Townsend";"Stuart";22;353;"Premiership";1995;"17/18";"http://www.itsrugby.fr/joueur_27646.html"
"1396";"Townsend";"Stuart";21;412;"Premiership";1995;"16/17";"http://www.itsrugby.fr/joueur_27646.html"
"1397";"Wilson";"Scott";24;349;"Premiership";1994;"17/18";"http://www.itsrugby.fr/joueur_27714.html"
"1398";"Wilson";"Scott";23;216;"Premiership";1994;"16/17";"http://www.itsrugby.fr/joueur_27714.html"
"1399";"Wilson";"Scott";22;36;"Premiership";1994;"15/16";"http://www.itsrugby.fr/joueur_27714.html"
"1400";"Wilson";"Scott";21;564;"Premiership";1994;"14/15";"http://www.itsrugby.fr/joueur_27714.html"
"1401";"Wilson";"Scott";20;286;"Premiership";1994;"13/14";"http://www.itsrugby.fr/joueur_27714.html"
"1402";"Howe";"Tom";24;85;"Premiership";1995;"18/19";"http://www.itsrugby.fr/joueur_27790.html"
"1403";"Howe";"Tom";23;129;"Premiership";1995;"17/18";"http://www.itsrugby.fr/joueur_27790.html"
"1404";"Howe";"Tom";22;15;"Premiership";1995;"16/17";"http://www.itsrugby.fr/joueur_27790.html"
"1405";"Howe";"Tom";19;80;"Premiership";1995;"13/14";"http://www.itsrugby.fr/joueur_27790.html"
"1406";"Wells";"Harry";25;532;"Premiership";1993;"18/19";"http://www.itsrugby.fr/joueur_27793.html"
"1407";"Wells";"Harry";24;400;"Premiership";1993;"17/18";"http://www.itsrugby.fr/joueur_27793.html"
"1408";"Wells";"Harry";23;65;"Premiership";1993;"16/17";"http://www.itsrugby.fr/joueur_27793.html"
"1409";"Itoje";"Maro";24;442;"Premiership";1994;"18/19";"http://www.itsrugby.fr/joueur_27797.html"
"1410";"Itoje";"Maro";23;1051;"Premiership";1994;"17/18";"http://www.itsrugby.fr/joueur_27797.html"
"1411";"Itoje";"Maro";22;1100;"Premiership";1994;"16/17";"http://www.itsrugby.fr/joueur_27797.html"
"1412";"Itoje";"Maro";21;1058;"Premiership";1994;"15/16";"http://www.itsrugby.fr/joueur_27797.html"
"1413";"Itoje";"Maro";20;766;"Premiership";1994;"14/15";"http://www.itsrugby.fr/joueur_27797.html"
"1414";"Itoje";"Maro";19;73;"Premiership";1994;"13/14";"http://www.itsrugby.fr/joueur_27797.html"
"1415";"Bouvier";"Francois";21;245;"Top 14";1994;"15/16";"http://www.itsrugby.fr/joueur_27819.html"
"1416";"Mallet";"Vincent";23;13;"Top 14";1993;"15/16";"http://www.itsrugby.fr/joueur_27820.html"
"1417";"Mallet";"Vincent";22;58;"Top 14";1993;"14/15";"http://www.itsrugby.fr/joueur_27820.html"
"1418";"Mallet";"Vincent";20;30;"Top 14";1993;"12/13";"http://www.itsrugby.fr/joueur_27820.html"
"1419";"Vialelle";"Florian";25;494;"Top 14";1993;"18/19";"http://www.itsrugby.fr/joueur_27822.html"
"1420";"Vialelle";"Florian";24;828;"Top 14";1993;"17/18";"http://www.itsrugby.fr/joueur_27822.html"
"1421";"Vialelle";"Florian";23;582;"Top 14";1993;"16/17";"http://www.itsrugby.fr/joueur_27822.html"
"1422";"Vialelle";"Florian";22;578;"Top 14";1993;"15/16";"http://www.itsrugby.fr/joueur_27822.html"
"1423";"Hobbs-Awoyemi";"Daniel";24;118;"Premiership";1994;"17/18";"http://www.itsrugby.fr/joueur_27850.html"
"1424";"Roux";"Ivan";19;27;"Top 14";1994;"12/13";"http://www.itsrugby.fr/joueur_27897.html"
"1425";"Dussartre";"Etienne";25;7;"Top 14";1993;"17/18";"http://www.itsrugby.fr/joueur_27908.html"
"1426";"Dussartre";"Etienne";24;175;"Top 14";1993;"16/17";"http://www.itsrugby.fr/joueur_27908.html"
"1427";"Dussartre";"Etienne";23;561;"Top 14";1993;"15/16";"http://www.itsrugby.fr/joueur_27908.html"
"1428";"Dussartre";"Etienne";22;29;"Top 14";1993;"14/15";"http://www.itsrugby.fr/joueur_27908.html"
"1429";"Cros";"Francois";25;793;"Top 14";1994;"18/19";"http://www.itsrugby.fr/joueur_28129.html"
"1430";"Cros";"Francois";24;1324;"Top 14";1994;"17/18";"http://www.itsrugby.fr/joueur_28129.html"
"1431";"Cros";"Francois";23;1036;"Top 14";1994;"16/17";"http://www.itsrugby.fr/joueur_28129.html"
"1432";"Cros";"Francois";22;295;"Top 14";1994;"15/16";"http://www.itsrugby.fr/joueur_28129.html"
"1433";"Ishchenko";"Oleg";22;62;"Top 14";1994;"15/16";"http://www.itsrugby.fr/joueur_28131.html"
"1434";"Barrett";"Scott";25;182;"Super Rugby";1993;"18/19";"http://www.itsrugby.fr/joueur_28864.html"
"1435";"Barrett";"Scott";24;1293;"Super Rugby";1993;"17/18";"http://www.itsrugby.fr/joueur_28864.html"
"1436";"Barrett";"Scott";23;1008;"Super Rugby";1993;"16/17";"http://www.itsrugby.fr/joueur_28864.html"
"1437";"Barrett";"Scott";22;809;"Super Rugby";1993;"15/16";"http://www.itsrugby.fr/joueur_28864.html"
"1438";"Barrett";"Scott";21;200;"Super Rugby";1993;"14/15";"http://www.itsrugby.fr/joueur_28864.html"
"1439";"Barrett";"Scott";20;6;"Super Rugby";1993;"13/14";"http://www.itsrugby.fr/joueur_28864.html"
"1440";"Mafileo";"Sione";25;282;"Super Rugby";1993;"17/18";"http://www.itsrugby.fr/joueur_28865.html"
"1441";"Mafileo";"Sione";24;360;"Super Rugby";1993;"16/17";"http://www.itsrugby.fr/joueur_28865.html"
"1442";"Mafileo";"Sione";23;159;"Super Rugby";1993;"15/16";"http://www.itsrugby.fr/joueur_28865.html"
"1443";"Mafileo";"Sione";22;71;"Super Rugby";1993;"14/15";"http://www.itsrugby.fr/joueur_28865.html"
"1444";"Faiva";"Epalahame";23;141;"Super Rugby";1994;"16/17";"http://www.itsrugby.fr/joueur_28867.html"
"1445";"Scrafton";"Scott";25;158;"Super Rugby";1993;"17/18";"http://www.itsrugby.fr/joueur_28868.html"
"1446";"Scrafton";"Scott";24;565;"Super Rugby";1993;"16/17";"http://www.itsrugby.fr/joueur_28868.html"
"1447";"Scrafton";"Scott";23;12;"Super Rugby";1993;"15/16";"http://www.itsrugby.fr/joueur_28868.html"
"1448";"Tuipulotu";"Patrick";25;682;"Super Rugby";1993;"17/18";"http://www.itsrugby.fr/joueur_28869.html"
"1449";"Tuipulotu";"Patrick";24;568;"Super Rugby";1993;"16/17";"http://www.itsrugby.fr/joueur_28869.html"
"1450";"Tuipulotu";"Patrick";23;853;"Super Rugby";1993;"15/16";"http://www.itsrugby.fr/joueur_28869.html"
"1451";"Tuipulotu";"Patrick";22;518;"Super Rugby";1993;"14/15";"http://www.itsrugby.fr/joueur_28869.html"
"1452";"Tuipulotu";"Patrick";21;851;"Super Rugby";1993;"13/14";"http://www.itsrugby.fr/joueur_28869.html"
"1453";"Manihera";"Jordan";21;37;"Super Rugby";1993;"13/14";"http://www.itsrugby.fr/joueur_28873.html"
"1454";"Duhalde";"Bastien";24;177;"Top 14";1993;"16/17";"http://www.itsrugby.fr/joueur_28959.html"
"1455";"Duhalde";"Bastien";23;14;"Top 14";1993;"15/16";"http://www.itsrugby.fr/joueur_28959.html"
"1456";"Duhalde";"Bastien";22;17;"Top 14";1993;"14/15";"http://www.itsrugby.fr/joueur_28959.html"
"1457";"Heriteau";"Julien";24;896;"Top 14";1994;"18/19";"http://www.itsrugby.fr/joueur_29078.html"
"1458";"Heriteau";"Julien";23;1304;"Top 14";1994;"17/18";"http://www.itsrugby.fr/joueur_29078.html"
"1459";"Heriteau";"Julien";21;481;"Top 14";1994;"15/16";"http://www.itsrugby.fr/joueur_29078.html"
"1460";"Lienert-Brown";"Daniel";25;827;"Super Rugby";1993;"17/18";"http://www.itsrugby.fr/joueur_29079.html"
"1461";"Lienert-Brown";"Daniel";24;771;"Super Rugby";1993;"16/17";"http://www.itsrugby.fr/joueur_29079.html"
"1462";"Lienert-Brown";"Daniel";23;764;"Super Rugby";1993;"15/16";"http://www.itsrugby.fr/joueur_29079.html"
"1463";"Lienert-Brown";"Daniel";22;248;"Super Rugby";1993;"14/15";"http://www.itsrugby.fr/joueur_29079.html"
"1464";"Lienert-Brown";"Daniel";21;11;"Super Rugby";1993;"13/14";"http://www.itsrugby.fr/joueur_29079.html"
