"";"nom";"prenom";"competition";"age";"minutes";"saison";"WC_U20";"lien"
"1789";"Capelli";"Mickael";"Top 14";22;501;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_36970.html"
"1790";"Capelli";"Mickael";"Top 14";21;80;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_36970.html"
"1791";"Capelli";"Mickael";"Top 14";20;487;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_36970.html"
"1792";"Capelli";"Mickael";"Top 14";19;30;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_36970.html"
"1793";"Dubois";"Ryan";"Top 14";19;115;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37031.html"
"1794";"Tisseron";"Julien";"Top 14";21;527;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_37135.html"
"1795";"Mas";"Paulin";"Top 14";22;7;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37202.html"
"1796";"Mas";"Paulin";"Top 14";20;11;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37202.html"
"1797";"Fuertes";"Anthony ";"Top 14";20;176;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_37207.html"
"1798";"Fuertes";"Anthony ";"Top 14";19;41;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37207.html"
"1799";"Godener";"Loic";"Top 14";23;634;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_37210.html"
"1800";"Godener";"Loic";"Top 14";22;59;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37210.html"
"1801";"Godener";"Loic";"Top 14";20;14;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37210.html"
"1802";"Boudehent";"Pierre";"Top 14";21;65;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_37410.html"
"1803";"Boudehent";"Pierre";"Top 14";20;510;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37410.html"
"1804";"Jolmes";"Thomas";"Top 14";23;810;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_37515.html"
"1805";"Jolmes";"Thomas";"Top 14";22;474;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37515.html"
"1806";"Jolmes";"Thomas";"Top 14";21;168;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_37515.html"
"1807";"Jolmes";"Thomas";"Top 14";20;370;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37515.html"
"1808";"Rey";"Lucas";"Top 14";22;500;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_37557.html"
"1809";"Rey";"Lucas";"Top 14";21;281;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37557.html"
"1810";"Rey";"Lucas";"Top 14";20;59;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_37557.html"
"1811";"Rey";"Lucas";"Top 14";19;43;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37557.html"
"1812";"Maiau";"Pierre";"Top 14";22;23;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37558.html"
"1813";"Palu";"Boris";"Top 14";23;1119;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_37559.html"
"1814";"Palu";"Boris";"Top 14";22;936;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37559.html"
"1815";"Palu";"Boris";"Top 14";20;6;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37559.html"
"1816";"Lasmarrigues";"Vincent";"Top 14";22;467;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37560.html"
"1817";"Lasmarrigues";"Vincent";"Top 14";20;4;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37560.html"
"1818";"Nicoue";"Alexandre";"Top 14";21;23;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_37660.html"
"1819";"Hastoy";"Antoine";"Top 14";22;571;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_37701.html"
"1820";"Hastoy";"Antoine";"Top 14";21;146;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37701.html"
"1821";"Hastoy";"Antoine";"Top 14";19;26;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37701.html"
"1822";"Oz";"Ali";"Top 14";24;211;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_37770.html"
"1823";"Oz";"Ali";"Top 14";23;58;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37770.html"
"1824";"Oz";"Ali";"Top 14";22;217;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_37770.html"
"1825";"Oz";"Ali";"Top 14";21;81;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37770.html"
"1826";"Camou";"Romaric";"Top 14";22;63;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_37979.html"
"1827";"Camou";"Romaric";"Top 14";21;118;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37979.html"
"1828";"Camou";"Romaric";"Top 14";20;80;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_37979.html"
"1829";"Camou";"Romaric";"Top 14";19;80;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37979.html"
"1830";"Popelin";"Pierre";"Top 14";21;63;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37980.html"
"1831";"Lestremau";"Marvin";"Top 14";22;471;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_37981.html"
"1832";"Lestremau";"Marvin";"Top 14";20;36;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_37981.html"
"1833";"Lestremau";"Marvin";"Top 14";19;80;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37981.html"
"1834";"Gauthier";"Romain";"Top 14";20;13;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37983.html"
"1835";"Mousset";"Luc";"Top 14";24;79;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_37984.html"
"1836";"Mousset";"Luc";"Top 14";23;63;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_37984.html"
"1837";"Mousset";"Luc";"Top 14";22;39;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37984.html"
"1838";"Picquette";"Remi";"Top 14";21;24;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37985.html"
"1839";"Quesmel";"Gabriel";"Top 14";21;20;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37986.html"
"1840";"Beraud";"Gaetan";"Top 14";22;32;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_37987.html"
"1841";"Kornath";"Kevin";"Top 14";22;328;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_38008.html"
"1842";"Kornath";"Kevin";"Top 14";21;37;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_38008.html"
"1843";"Kornath";"Kevin";"Top 14";20;111;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_38008.html"
"1844";"Blanc";"Mickael";"Top 14";21;55;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_38543.html"
"1845";"Tufele";"Kamaliele";"Top 14";22;86;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_38615.html"
"1846";"Tufele";"Kamaliele";"Top 14";22;78;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_38615.html"
"1847";"Woki";"Cameron";"Top 14";20;429;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_38629.html"
"1848";"Woki";"Cameron";"Top 14";19;832;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_38629.html"
"1849";"Guillemin";"Bastien";"Top 14";21;293;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_38686.html"
"1850";"Guillemin";"Bastien";"Top 14";20;80;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_38686.html"
"1851";"Guillemin";"Bastien";"Top 14";19;8;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_38686.html"
"1852";"Valencot ";"Jeremy";"Top 14";22;62;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_38687.html"
"1853";"Valencot ";"Jeremy";"Top 14";21;9;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_38687.html"
"1854";"Valencot ";"Jeremy";"Top 14";20;9;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_38687.html"
"1855";"Lucas";"Pierre";"Top 14";22;389;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_38688.html"
"1856";"Decron";"Nathan";"Top 14";21;281;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_38843.html"
"1857";"Lebel";"Matthis";"Top 14";20;280;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_39037.html"
"1858";"Noble";"Benjamin";"Top 14";21;164;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_39104.html"
"1859";"Noble";"Benjamin";"Top 14";20;221;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_39104.html"
"1860";"Cretin";"Dylan";"Top 14";22;581;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_39250.html"
"1861";"Cretin";"Dylan";"Top 14";21;944;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_39250.html"
"1862";"Cretin";"Dylan";"Top 14";20;69;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_39250.html"
"1863";"Baradel";"Loic";"Top 14";22;9;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_39253.html"
"1864";"Baradel";"Loic";"Top 14";20;156;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_39253.html"
"1865";"Barassi";"Pierre-Louis";"Top 14";21;490;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_39255.html"
"1866";"Barassi";"Pierre-Louis";"Top 14";20;7;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_39255.html"
"1867";"Kaabeche";"Hamza";"Top 14";22;215;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_39256.html"
"1868";"Kaabeche";"Hamza";"Top 14";21;82;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_39256.html"
"1869";"Kaabeche";"Hamza";"Top 14";20;24;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_39256.html"
"1870";"Menage";"David";"Top 14";22;15;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_39347.html"
"1871";"Giudicelli";"Vincent";"Top 14";22;403;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_39355.html"
"1872";"Giudicelli";"Vincent";"Top 14";21;52;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_39355.html"
"1873";"Corato";"Nicolas";"Top 14";21;105;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_39363.html"
"1874";"Corato";"Nicolas";"Top 14";20;75;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_39363.html"
"1875";"Baubigny";"Teddy";"Top 14";20;387;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_39579.html"
"1876";"Baubigny";"Teddy";"Top 14";19;94;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_39579.html"
"1877";"Baubigny";"Teddy";"Top 14";18;25;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_39579.html"
"1878";"Ruaud";"Julien";"Top 14";21;41;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_39761.html"
"1879";"Ruaud";"Julien";"Top 14";20;262;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_39761.html"
"1880";"Ruaud";"Julien";"Top 14";19;4;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_39761.html"
"1881";"Tolofua";"Selevasio";"Top 14";22;294;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_39769.html"
"1882";"Tolofua";"Selevasio";"Top 14";21;235;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_39769.html"
"1883";"Tolofua";"Selevasio";"Top 14";20;72;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_39769.html"
"1884";"Deghmache";"Sadek";"Top 14";23;206;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_39783.html"
"1885";"Francoz";"Charlie";"Top 14";21;21;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_39952.html"
"1886";"Francoz";"Charlie";"Top 14";20;150;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_39952.html"
"1887";"Francoz";"Charlie";"Top 14";19;47;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_39952.html"
"1888";"Rebbadj";"Swan";"Top 14";24;859;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40037.html"
"1889";"Rebbadj";"Swan";"Top 14";23;752;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_40037.html"
"1890";"Rebbadj";"Swan";"Top 14";22;150;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_40037.html"
"1891";"Verdu";"Hugo";"Top 14";24;112;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40256.html"
"1892";"Verdu";"Hugo";"Top 14";23;196;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_40256.html"
"1893";"Pourteau";"Franck";"Top 14";23;548;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40301.html"
"1894";"Pourteau";"Franck";"Top 14";22;76;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_40301.html"
"1895";"Pourteau";"Franck";"Top 14";21;80;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_40301.html"
"1896";"Martin";"Louis";"Top 14";21;9;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_40354.html"
"1897";"Aouf";"Leo";"Top 14";22;217;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40371.html"
"1898";"Aouf";"Leo";"Top 14";21;21;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_40371.html"
"1899";"Chabeaudie";"Corentin";"Top 14";22;32;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40374.html"
"1900";"Darmon";"Thomas";"Top 14";21;128;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40375.html"
"1901";"Darmon";"Thomas";"Top 14";20;94;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_40375.html"
"1902";"Gibert";"Antoine";"Top 14";21;114;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40454.html"
"1903";"Gibert";"Antoine";"Top 14";20;201;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_40454.html"
"1904";"Gibert";"Antoine";"Top 14";19;8;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_40454.html"
"1905";"Laclayat";"Thomas";"Top 14";20;27;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_40455.html"
"1906";"Ntamack";"Romain";"Top 14";20;799;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_40456.html"
"1907";"Ntamack";"Romain";"Top 14";19;284;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_40456.html"
"1908";"Tougne";"Kevin";"Top 14";22;25;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40457.html"
"1909";"Colombe";"Georges-Henri";"Top 14";21;164;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_40458.html"
"1910";"Colombe";"Georges-Henri";"Top 14";20;76;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_40458.html"
"1911";"Geraci";"Killian";"Top 14";20;482;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_40480.html"
"1912";"Geraci";"Killian";"Top 14";19;9;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_40480.html"
"1913";"Goillot";"Jean Victor";"Top 14";21;48;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40499.html"
"1914";"Goillot";"Jean Victor";"Top 14";20;258;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_40499.html"
"1915";"Goillot";"Jean Victor";"Top 14";19;6;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_40499.html"
"1916";"Seguret";"Adrien";"Top 14";19;10;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_40515.html"
"1917";"Brute de Remur";"Gauthier";"Top 14";22;1;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_40525.html"
"1918";"Seneca";"Remi";"Top 14";22;27;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_40556.html"
"1919";"Berdeu";"Leo";"Top 14";21;669;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40601.html"
"1920";"Berdeu";"Leo";"Top 14";19;12;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_40601.html"
"1921";"Pakihivatau";"Enzo";"Top 14";21;8;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_40602.html"
"1922";"Tauleigne";"Thibault";"Top 14";21;48;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_40604.html"
"1923";"Jalibert";"Matthieu";"Top 14";20;106;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_40711.html"
"1924";"Jalibert";"Matthieu";"Top 14";19;715;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_40711.html"
"1925";"Brennan";"Daniel";"Top 14";20;40;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_40713.html"
"1926";"Brennan";"Daniel";"Top 14";19;24;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_40713.html"
"1927";"Tauzin";"Lucas";"Top 14";21;357;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_40714.html"
"1928";"Tauzin";"Lucas";"Top 14";20;20;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_40714.html"
"1929";"Diallo";"Ibrahim";"Top 14";21;161;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_40716.html"
"1930";"Tanga Mangene";"Yoan";"Top 14";22;1188;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40841.html"
"1931";"Tanga Mangene";"Yoan";"Top 14";21;1284;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_40841.html"
"1932";"Lemaire";"Nicolas";"Top 14";23;72;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40943.html"
"1933";"Reynaud";"Pierre";"Top 14";23;102;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_40945.html"
"1934";"Delort";"Quentin";"Top 14";19;12;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41036.html"
"1935";"Tafili";"Paulo";"Top 14";23;20;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41072.html"
"1936";"Delaporte";"Baptiste";"Top 14";22;854;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41112.html"
"1937";"Delaporte";"Baptiste";"Top 14";21;339;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41112.html"
"1938";"Jaminet";"Kylian";"Top 14";22;80;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41113.html"
"1939";"Haouas";"Mohamed";"Top 14";25;143;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41114.html"
"1940";"Haouas";"Mohamed";"Top 14";24;487;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41114.html"
"1941";"Lamothe";"Maxime";"Top 14";20;67;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_41115.html"
"1942";"Lamothe";"Maxime";"Top 14";19;150;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_41115.html"
"1943";"Gimbert";"Jules";"Top 14";21;115;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_41116.html"
"1944";"Gimbert";"Jules";"Top 14";20;29;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_41116.html"
"1945";"Manukula";"Alexandre";"Top 14";22;47;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41121.html"
"1946";"Delbouis";"Julien";"Top 14";19;555;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41140.html"
"1947";"Berruyer";"Antonin";"Top 14";20;209;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_41324.html"
"1948";"Cordin";"Gervais";"Top 14";20;240;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41412.html"
"1949";"Barjaud";"Maxence";"Top 14";22;62;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41428.html"
"1950";"Viallard";"Kevin";"Top 14";18;55;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41617.html"
"1951";"Da Silva";"Lucas";"Top 14";21;24;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41633.html"
"1952";"Da Silva";"Lucas";"Top 14";20;100;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41633.html"
"1953";"Gahetau";"Rudy";"Top 14";22;55;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41826.html"
"1954";"Carbonel";"Louis";"Top 14";20;449;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_41827.html"
"1955";"Carbonel";"Louis";"Top 14";19;141;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_41827.html"
"1956";"Laporte";"Clement";"Top 14";21;1092;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_41853.html"
"1957";"Laporte";"Clement";"Top 14";20;979;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_41853.html"
"1958";"Martinez";"Clement";"Top 14";22;45;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41854.html"
"1959";"Conduche";"Alban";"Top 14";21;24;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41855.html"
"1960";"Herve";"Enzo";"Top 14";19;65;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41862.html"
"1961";"Vincent";"Arthur";"Top 14";19;648;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_41868.html"
"1962";"Vincent";"Arthur";"Top 14";18;13;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_41868.html"
"1963";"Jegerthener";"Jessy";"Top 14";21;502;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41894.html"
"1964";"Maravat";"Gauthier";"Top 14";19;98;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41939.html"
"1965";"Hocquet";"Loic";"Top 14";20;225;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_41941.html"
"1966";"Bamba";"Demba";"Top 14";20;133;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_41948.html"
"1967";"Lavernhe";"Dorian";"Top 14";19;273;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_41997.html"
"1968";"Alldritt";"Gregory";"Top 14";22;526;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_42134.html"
"1969";"Alldritt";"Gregory";"Top 14";21;338;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_42134.html"
"1970";"Colombet";"Mathias";"Top 14";21;80;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_42345.html"
"1971";"Nueno";"Pierre";"Top 14";24;14;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_42409.html"
"1972";"Astier";"Corentin";"Top 14";23;30;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_42447.html"
"1973";"Gros";"Jean-Baptiste";"Top 14";20;375;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_42448.html"
"1974";"Gros";"Jean-Baptiste";"Top 14";19;25;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_42448.html"
"1975";"Hutteau";"William";"Top 14";20;180;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_42455.html"
"1976";"Vincent";"Thomas";"Top 14";19;34;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_42576.html"
"1977";"Vincent";"Thomas";"Top 14";18;133;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_42576.html"
"1978";"Falatea";"Sipili";"Top 14";22;52;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_42577.html"
"1979";"Falatea";"Sipili";"Top 14";21;16;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_42577.html"
"1980";"Marchand";"Guillaume";"Top 14";21;125;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_42602.html"
"1981";"Vernet";"Corentin";"Top 14";22;121;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_42644.html"
"1982";"Vernet";"Corentin";"Top 14";21;89;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_42644.html"
"1983";"Lafond";"Baptiste";"Top 14";20;7;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_42674.html"
"1984";"Chapuis";"Ryan";"Top 14";21;489;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_42675.html"
"1985";"Chapuis";"Ryan";"Top 14";20;7;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_42675.html"
"1986";"Abadie";"Esteban";"Top 14";20;24;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_42891.html"
"1987";"Paris";"Leonard";"Top 14";23;125;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_43084.html"
"1988";"Paris";"Leonard";"Top 14";22;73;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_43084.html"
"1989";"Tu'ugahala";"Patrick";"Top 14";20;13;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_43086.html"
"1990";"Bienvenu";"Simon";"Top 14";22;7;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_43087.html"
"1991";"Joseph";"Jordan";"Top 14";18;303;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_43198.html"
"1992";"Fischer";"Alexandre";"Top 14";21;299;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_43771.html"
"1993";"Smaili";"Mathieu";"Top 14";19;145;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_43773.html"
"1994";"Lebraud";"Lucas";"Top 14";22;17;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_44284.html"
"1995";"Vanverberghe";"Florent";"Top 14";18;41;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_44384.html"
"1996";"Berjon";"Thomas";"Top 14";21;11;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_44397.html"
"1997";"Glenat";"Corentin";"Top 14";19;15;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_44400.html"
"1998";"Burin";"Alex";"Top 14";19;3;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_44589.html"
"1999";"Pinto";"Vincent";"Top 14";20;148;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_44623.html"
